MAP Statistic,dof,chisq,fit,RMSEA,BIC,eChisq,SRMR
0.010407916801608193,119,260.8711852744487,0.5541291894605663,0.05914202700309131,-432.77334322116604,355.91564953525017,0.06203683482200213
0.013804575430751968,103,190.33893157154128,0.5049043109847728,0.04985275198756176,-410.04246704231014,225.9017489887269,0.04942377184608657
0.018438614529555454,88,143.24414108517195,0.5125930082516843,0.042868625508157544,-369.7030732645263,153.44347267339506,0.04073336593883602
0.024638606004578845,74,113.68816713020499,0.48725973820113855,0.03960751304002047,-317.65380857295037,110.94686579451782,0.03463646875045541
0.030575781841136206,61,68.81753305592153,0.4270797123652371,0.019189950425854523,-286.7481496183011,63.564033711220304,0.026216928770239626
0.0394266101580324,49,50.54663317561529,0.39119106619908817,0.00917382623556585,-235.0717020872849,43.6912236656313,0.02173567809539823
0.05179821007770967,38,39.116496043477774,0.3895428643666081,0.008817032700969436,-182.3834374257101,32.35930865820628,0.018705775023452224
0.06640273446291955,28,30.16710349202006,0.37723514024928395,0.01479732694253535,-133.04337380106574,23.60495520075323,0.015976354175521672
